# file | total runes in file | interrupt | indices
p27-32|1433|22|95,134,144,147,205,224,252,268,301,315,348,403,418,420,457,482,514,548,550,553,562,570,598,649,661,670,700,753,763,792,809,851,864,869,907,909,917,928,941,951,1020,1036,1040,1237,1244,1248,1287,1291,1299,1328,1332,1401,1413
p27-32|1433|23|28,142,146,204,206,213,220,241,254,259,282,305,309,327,347,351,431,444,455,475,504,530,551,588,657,678,682,686,721,724,727,746,762,780,817,828,888,957,979,1015,1050,1057,1071,1084,1093,1124,1170,1188,1217,1234,1273,1280,1297,1351,1355,1363,1407
p27-32|1433|24|6,86,105,109,132,152,181,184,186,207,251,284,337,349,355,370,374,409,436,469,497,515,522,528,549,624,684,702,720,781,801,874,905,914,958,965,970,1004,1007,1009,1039,1131,1150,1152,1161,1181,1258,1263,1283,1302,1361,1383,1421,1429
p27-32|1433|25|7,34,37,50,60,130,179,190,280,304,333,375,394,494,520,533,535,542,597,625,642,643,693,710,786,811,815,880,939,945,947,976,1000,1014,1028,1070,1082,1096,1100,1154,1176,1193,1232,1314,1316,1365
p27-32|1433|26|2,46,88,94,101,126,140,163,200,256,272,317,336,423,450,483,510,519,540,554,612,681,706,791,793,799,844,936,940,964,974,989,992,994,996,1140,1143,1153,1165,1178,1210,1222,1252,1368,1423
p27-32|1433|27|23,55,150,167,173,226,245,325,340,378,421,472,489,491,498,577,601,622,629,637,646,665,698,722,808,830,840,843,873,918,920,950,956,986,1049,1052,1088,1137,1202,1216,1240,1246,1288,1290,1319,1331,1337,1359,1374,1381,1394
p27-32|1433|28|48,56,73,75,98,116,158,182,195,208,244,274,292,361,369,383,389,393,426,442,452,466,480,499,559,578,757,795,798,805,822,829,833,845,863,878,910,967,982,993,1016,1122,1129,1155,1187,1223,1309,1387,1395,1411
p33-39|1680|0|4,12,48,95,127,153,174,197,202,258,347,376,397,426,472,512,565,645,734,763,815,816,834,877,936,944,958,1051,1073,1089,1092,1151,1157,1223,1282,1422,1483,1489,1594,1654
p33-39|1680|1|38,57,81,104,144,154,176,193,229,259,287,310,328,352,355,411,417,440,460,486,490,619,660,683,720,726,731,742,748,777,784,802,822,825,829,897,918,920,923,942,989,1043,1076,1107,1129,1160,1201,1212,1228,1236,1238,1247,1317,1394,1410,1412,1425,1433,1452,1455,1457,1510,1579,1599,1626,1640,1649
p33-39|1680|2|24,51,63,92,107,161,186,203,231,255,313,333,353,396,452,473,483,543,623,629,637,670,671,776,793,839,846,859,915,921,957,1034,1063,1065,1125,1131,1200,1229,1272,1320,1442,1458,1494,1496,1533,1587,1593,1604,1610,1629,1652,1666,1670
p33-39|1680|3|27,56,132,142,150,159,165,249,264,315,319,378,394,438,457,505,509,549,562,566,634,714,755,761,767,830,840,862,879,912,914,930,975,1040,1045,1062,1068,1128,1130,1265,1294,1306,1338,1374,1429,1459,1508,1598,1661
p33-39|1680|4|26,37,108,114,198,205,207,348,349,421,444,510,594,599,617,625,627,647,686,694,702,716,728,754,785,812,821,827,881,888,908,917,965,972,1006,1018,1026,1038,1057,1082,1111,1166,1178,1227,1254,1259,1305,1328,1344,1367,1408,1498,1504,1512,1547,1624
p33-39|1680|5|3,96,119,149,238,248,254,276,281,283,373,414,430,448,477,482,494,499,525,546,600,615,638,640,655,710,733,855,864,913,1012,1014,1022,1036,1055,1064,1123,1161,1202,1211,1214,1216,1222,1242,1252,1266,1284,1313,1357,1365,1375,1397,1479,1492,1536,1560,1569,1612,1616,1631,1647,1657
p33-39|1680|6|9,20,70,88,162,192,210,253,268,304,308,326,380,398,413,422,434,481,550,572,582,598,606,613,703,717,732,752,824,843,926,950,966,1013,1132,1136,1156,1158,1167,1171,1285,1318,1337,1345,1379,1390,1434,1474,1484,1499,1503,1513,1516,1519,1528,1531,1537,1546,1551,1577
p33-39|1680|7|7,30,45,54,59,65,73,79,83,115,124,143,147,180,185,246,263,336,343,366,391,432,439,453,464,468,492,551,656,691,718,749,868,873,898,995,1037,1039,1059,1078,1085,1122,1144,1172,1198,1208,1245,1256,1277,1288,1341,1441,1524,1543,1553,1556,1567,1570,1573,1635,1636,1645,1653,1671
p33-39|1680|8|8,40,46,82,118,204,217,220,235,236,262,305,335,341,354,384,451,466,495,569,602,611,681,688,708,751,841,844,854,894,970,1015,1021,1041,1117,1126,1134,1186,1191,1195,1225,1253,1269,1287,1290,1304,1324,1332,1335,1354,1383,1396,1407,1427,1435,1446,1480,1545,1558,1585,1595
p33-39|1680|9|23,58,106,123,125,195,216,225,278,284,286,307,316,340,365,370,399,485,576,666,713,747,758,760,769,774,869,884,946,953,963,977,982,984,988,1061,1066,1072,1079,1180,1240,1250,1327,1347,1356,1359,1362,1377,1443,1456,1462,1476,1532,1544,1611,1619,1622,1639,1655,1662,1673
p33-39|1680|10|5,53,85,94,111,129,169,223,226,245,327,331,350,395,487,489,508,516,519,568,620,651,672,685,697,701,715,723,730,756,782,832,838,874,878,880,892,904,927,932,941,959,964,991,1003,1048,1084,1118,1138,1143,1164,1188,1230,1293,1295,1297,1319,1346,1364,1445,1486,1505,1574,1605,1618,1630,1634,1642,1659
p33-39|1680|11|39,66,68,78,89,120,137,141,155,190,272,312,332,337,339,390,406,420,498,504,556,573,624,646,665,677,678,786,789,833,836,876,903,907,951,967,1004,1094,1097,1103,1124,1142,1174,1176,1278,1300,1350,1382,1384,1388,1417,1607,1664,1668,1679
p33-39|1680|12|1,10,93,98,112,128,130,168,218,232,237,251,265,269,302,309,392,517,601,650,652,668,682,693,706,735,737,745,783,804,831,847,937,968,1071,1100,1109,1215,1267,1286,1361,1372,1465,1475,1506,1534,1539,1548,1578
p33-39|1680|13|75,138,140,178,234,267,277,320,371,375,393,400,409,418,435,474,496,520,553,587,612,667,762,781,787,792,794,806,835,889,962,994,1000,1046,1060,1077,1105,1244,1251,1310,1414,1477,1491,1518,1530,1542,1550,1562,1617,1627,1632,1676
p33-39|1680|14|2,31,116,158,160,196,285,288,298,301,314,342,351,363,377,388,415,450,465,557,561,584,586,590,639,654,661,692,759,768,800,809,819,853,856,861,872,883,973,974,987,990,1001,1087,1095,1184,1187,1194,1203,1246,1248,1258,1271,1426,1448,1581,1613
p33-39|1680|15|19,47,62,86,133,179,183,188,233,243,256,273,279,297,323,346,407,443,447,528,547,589,609,641,659,662,675,711,770,863,882,890,922,996,1005,1009,1035,1052,1135,1153,1175,1182,1224,1226,1231,1331,1353,1358,1363,1440,1444,1469,1493,1555,1561,1564,1582,1600,1628,1633,1678
p33-39|1680|16|13,36,52,55,136,151,152,166,230,250,274,291,293,299,324,403,476,526,555,560,631,636,690,695,704,712,729,739,740,803,823,858,866,871,896,993,998,1008,1011,1049,1110,1154,1163,1220,1275,1296,1333,1343,1389,1395,1436,1515,1521,1526,1549,1568,1606,1608,1614,1620,1656
p33-39|1680|17|35,100,117,134,164,170,213,215,306,325,344,379,389,412,501,530,635,669,725,801,911,939,948,960,981,1024,1058,1074,1093,1146,1152,1155,1181,1260,1273,1308,1316,1392,1431,1447,1451,1490,1517,1525,1527,1535,1552,1575,1588,1621,1625,1641,1677
p33-39|1680|18|14,77,80,109,139,173,177,228,330,334,364,387,404,437,462,484,513,529,536,542,554,583,614,628,648,658,820,895,933,935,986,1016,1025,1031,1069,1080,1112,1165,1197,1199,1221,1243,1298,1315,1326,1348,1423,1538,1603,1674
p33-39|1680|19|29,32,60,72,110,126,148,201,214,221,270,290,296,356,381,427,436,471,500,502,577,603,644,700,724,798,805,817,852,885,910,954,1067,1114,1147,1168,1177,1179,1183,1204,1233,1261,1268,1281,1289,1301,1312,1403,1409,1415,1460,1473,1514,1520,1522,1554,1572,1663
p33-39|1680|20|50,61,90,167,191,222,242,261,271,275,322,383,419,454,493,522,544,552,559,588,592,664,674,684,689,699,722,727,736,757,773,845,919,925,940,976,1029,1032,1047,1083,1257,1303,1342,1369,1373,1385,1391,1421,1453,1482,1501,1541,1580,1586,1591,1637,1651,1660
p33-39|1680|21|44,84,91,146,189,244,252,260,280,359,368,402,410,428,475,531,558,564,574,581,632,676,750,791,796,905,929,938,961,992,1010,1023,1044,1053,1088,1098,1104,1148,1173,1232,1241,1291,1325,1334,1339,1355,1368,1378,1381,1393,1450,1471,1481,1511,1597,1609,1615
p33-39|1680|22|11,15,42,97,135,211,295,311,329,367,431,441,461,511,515,518,533,570,579,585,605,616,618,622,653,663,680,707,709,771,788,799,848,870,875,893,900,902,916,931,945,947,949,1017,1030,1120,1139,1159,1263,1274,1276,1321,1387,1400,1402,1404,1419,1454,1502,1509,1540,1557,1571,1584,1646,1667
p33-39|1680|23|0,34,74,99,113,156,163,181,182,187,212,219,241,292,318,358,369,385,401,442,446,455,458,469,497,507,535,537,596,607,719,837,865,891,901,909,924,979,1054,1075,1090,1096,1140,1150,1185,1196,1234,1307,1352,1360,1376,1399,1439,1463,1500,1563,1576,1592,1596
p33-39|1680|24|6,17,67,122,131,172,199,206,209,247,266,282,317,345,357,361,405,416,424,425,470,478,503,506,523,541,548,595,604,608,642,657,790,795,849,857,886,952,971,983,1002,1007,1019,1028,1033,1050,1056,1081,1091,1101,1106,1137,1141,1170,1205,1210,1239,1336,1406,1416,1428,1438,1461,1468,1488,1566,1590,1601,1643,1650,1669
p33-39|1680|25|25,41,69,87,208,227,240,289,294,338,362,372,382,488,532,534,545,571,621,643,673,698,741,743,765,766,772,775,780,807,810,813,850,860,955,969,978,1086,1102,1113,1115,1119,1162,1209,1213,1219,1235,1249,1262,1270,1279,1283,1322,1340,1370,1398,1401,1405,1418,1464,1466,1497,1583,1602
p33-39|1680|26|21,33,71,101,103,105,200,300,386,423,429,433,445,480,514,521,538,563,567,578,630,721,738,746,753,779,797,808,811,814,826,867,928,934,943,956,980,985,997,1042,1070,1099,1169,1189,1192,1206,1217,1255,1264,1292,1302,1371,1411,1413,1467,1470,1507,1523,1529,1589,1638
p33-39|1680|27|18,28,43,49,76,102,121,171,184,194,374,449,467,491,524,539,575,580,593,610,626,633,649,679,687,818,828,842,887,906,1020,1127,1133,1145,1149,1190,1218,1299,1309,1323,1330,1351,1366,1380,1424,1430,1472,1485,1487,1559,1565,1623,1658,1672
p33-39|1680|28|16,22,64,145,157,175,224,239,257,303,321,360,408,456,459,463,479,527,540,591,597,696,705,744,764,778,851,899,999,1027,1108,1116,1121,1193,1207,1237,1280,1311,1314,1329,1349,1386,1420,1432,1437,1449,1478,1495,1644,1648,1665,1675
p40-53|3008|0|0,24,44,163,171,187,189,212,214,221,257,286,291,312,331,337,402,412,428,461,472,518,521,568,571,604,636,659,666,692,711,716,738,755,772,799,802,805,812,814,818,848,871,875,895,946,948,981,1018,1025,1027,1037,1078,1083,1086,1103,1112,1163,1176,1189,1204,1225,1244,1296,1338,1359,1428,1468,1482,1498,1559,1571,1601,1620,1687,1721,1756,1777,1805,1834,1861,1874,1921,1927,1972,1977,1984,2000,2065,2130,2153,2163,2166,2185,2194,2217,2285,2330,2349,2368,2371,2373,2401,2407,2411,2441,2477,2531,2534,2565,2567,2607,2658,2662,2676,2692,2698,2731,2746,2819,2897,2900,2908,2918,2995
p40-53|3008|1|39,42,60,64,101,143,146,164,201,208,259,318,401,421,452,514,530,542,552,583,612,679,718,735,764,769,787,800,825,833,996,1009,1014,1051,1165,1232,1235,1282,1289,1329,1333,1353,1361,1391,1418,1422,1490,1537,1573,1583,1599,1667,1710,1729,1745,1802,1817,1828,1875,1901,1982,2013,2064,2070,2093,2097,2109,2145,2251,2271,2283,2306,2311,2344,2346,2357,2402,2451,2462,2499,2507,2647,2654,2673,2789,2792,2813,2834,2839,2860,2862,2874,2879,2903,2914,2920,2950,3004
p40-53|3008|2|23,43,134,211,299,321,327,360,454,460,491,508,516,520,573,593,614,632,653,684,722,742,750,811,826,1053,1055,1066,1107,1139,1162,1214,1257,1324,1335,1340,1394,1423,1439,1577,1641,1666,1675,1693,1701,1714,1732,1753,1765,1775,1789,1792,1803,1813,1822,1853,1865,1869,1880,1884,1894,1931,1944,2041,2066,2095,2140,2169,2177,2191,2215,2221,2270,2274,2292,2334,2337,2419,2434,2453,2489,2598,2600,2621,2638,2656,2675,2677,2750,2752,2768,2790,2801,2846,2863,2912,2965,2974,2988
p40-53|3008|3|15,79,97,139,147,154,157,159,177,179,191,198,244,292,307,319,324,334,349,357,376,382,406,439,478,580,616,625,667,675,719,744,747,784,827,835,837,842,902,908,911,951,961,963,973,977,984,1017,1044,1059,1098,1181,1209,1275,1280,1331,1355,1370,1400,1411,1424,1449,1472,1489,1506,1520,1526,1548,1549,1621,1646,1679,1684,1744,1750,1757,1786,1815,1844,1902,1916,1935,1942,1950,2031,2074,2085,2087,2114,2125,2134,2150,2198,2207,2209,2211,2218,2250,2257,2315,2350,2366,2392,2541,2625,2629,2681,2689,2712,2739,2742,2745,2795,2807,2841,2887,2931,2937,2946,2993,3001
p40-53|3008|4|32,62,71,86,161,173,251,358,361,393,422,429,431,456,488,490,511,533,544,577,582,585,590,595,615,618,651,673,691,701,816,847,866,874,899,922,932,1105,1148,1156,1230,1252,1265,1293,1319,1339,1389,1393,1395,1430,1510,1524,1538,1700,1702,1738,1758,1795,1892,1897,1904,1999,2012,2015,2026,2080,2090,2107,2127,2151,2157,2203,2227,2230,2254,2313,2353,2363,2463,2486,2558,2582,2585,2590,2599,2666,2701,2729,2802,2811,2822,2853,2871,2886,2910,2928,2970,2987,3005
p40-53|3008|5|27,30,109,122,142,193,199,206,216,248,270,311,353,363,411,424,449,474,501,553,572,588,786,882,893,967,989,1008,1013,1088,1174,1194,1242,1260,1266,1295,1323,1376,1407,1427,1454,1470,1477,1533,1536,1551,1580,1639,1673,1680,1713,1716,1797,1816,1847,1858,1870,1990,2027,2048,2132,2138,2176,2243,2269,2295,2333,2390,2415,2483,2544,2617,2631,2642,2645,2649,2672,2700,2706,2726,2818,2890,2938,2998,3003
p40-53|3008|6|4,34,46,127,175,205,210,220,252,254,280,407,463,498,554,656,660,687,703,782,794,846,851,983,1020,1041,1052,1183,1198,1228,1236,1270,1279,1307,1343,1444,1473,1475,1532,1563,1582,1624,1627,1642,1654,1733,1755,1919,1938,1947,1955,1975,1981,2102,2113,2115,2142,2162,2276,2355,2418,2423,2444,2520,2543,2589,2627,2674,2690,2743,2757,2778,2788,2799,2823,2825,2844,2858,2869,2907,2932,2968,2994
p40-53|3008|7|55,90,203,256,287,309,341,367,397,487,525,526,537,558,576,641,672,678,702,766,797,817,821,844,957,969,1126,1152,1226,1369,1413,1453,1456,1460,1464,1515,1522,1528,1530,1556,1568,1591,1606,1645,1676,1783,1788,1826,1841,1854,1885,1900,1905,1908,1923,1929,1945,1979,2014,2018,2019,2068,2105,2204,2205,2273,2301,2320,2335,2458,2470,2474,2475,2497,2547,2559,2574,2587,2620,2691,2709,2849,2942,2959,2962
p40-53|3008|8|7,12,124,150,166,253,281,297,325,369,392,434,476,600,624,628,640,646,654,695,721,723,741,776,809,864,913,918,944,959,979,988,1022,1061,1087,1089,1097,1100,1123,1137,1172,1184,1222,1251,1300,1308,1330,1377,1383,1392,1543,1552,1584,1586,1593,1711,1734,1811,2001,2017,2023,2025,2040,2063,2091,2106,2131,2137,2179,2239,2258,2309,2316,2387,2394,2440,2488,2597,2622,2655,2697,2699,2786,2814,2826,2828,2857,2934,2967,2986,2999
p40-53|3008|9|1,36,87,92,102,145,148,169,223,245,296,355,395,408,473,495,506,532,536,539,594,602,633,635,674,689,724,761,763,770,773,785,808,820,872,877,928,929,933,945,950,952,965,999,1056,1084,1135,1171,1177,1316,1337,1378,1415,1443,1496,1502,1531,1542,1561,1565,1590,1625,1686,1707,1736,1776,1781,1830,1832,1845,1891,1922,1936,1946,1971,1996,2024,2123,2164,2175,2210,2214,2225,2323,2347,2351,2364,2367,2389,2431,2454,2482,2485,2508,2572,2653,2660,2756,2758,2763,2781,2793,2821,2840,2843,2855,2894,2933,2966,3007
p40-53|3008|10|21,49,63,67,81,118,141,165,232,265,276,277,304,314,418,444,458,465,485,489,509,570,621,637,658,661,715,725,778,783,834,884,898,968,991,998,1010,1031,1039,1062,1076,1109,1110,1113,1130,1150,1195,1215,1263,1276,1334,1350,1409,1420,1431,1438,1493,1557,1574,1587,1597,1605,1640,1692,1698,1742,1791,1801,1809,1824,1864,1872,1879,1893,1933,1961,1966,2022,2047,2071,2117,2122,2139,2148,2160,2170,2201,2223,2253,2281,2300,2339,2359,2398,2414,2416,2427,2447,2504,2639,2728,2764,2794,2798,2815,2838,2873,2911,2925,2976
p40-53|3008|11|56,66,93,108,117,123,183,242,255,264,348,375,426,448,471,479,481,497,503,510,519,550,557,575,611,652,697,699,707,709,714,777,807,815,822,836,840,852,936,939,985,1048,1085,1115,1157,1179,1203,1207,1210,1217,1238,1243,1264,1269,1277,1303,1336,1371,1388,1397,1408,1455,1499,1517,1529,1535,1553,1566,1581,1598,1611,1665,1697,1808,1820,1823,1837,1846,1912,1928,1968,2073,2086,2120,2124,2141,2212,2219,2228,2247,2268,2343,2360,2374,2378,2410,2438,2471,2492,2505,2527,2532,2561,2591,2626,2663,2670,2761,2775,2820,2861,2875,2880,2895,2905,2913,2948,2969,2985,2991
p40-53|3008|12|13,103,149,153,178,260,279,283,301,326,371,410,417,436,455,529,591,596,617,623,644,669,752,760,828,838,850,854,883,914,916,920,926,1016,1043,1071,1096,1101,1106,1190,1221,1288,1328,1364,1379,1404,1447,1461,1487,1540,1576,1616,1626,1669,1717,1720,1727,1749,1842,1860,1873,1895,1951,2042,2050,2076,2078,2082,2116,2121,2195,2244,2252,2299,2325,2331,2372,2391,2396,2400,2469,2496,2554,2560,2571,2575,2640,2646,2651,2696,2740,2817,2829,2885,2893,2906,2949,2960,2964,2977,2981,2996
p40-53|3008|13|9,50,76,88,176,202,229,269,271,322,370,372,394,404,414,420,466,483,512,535,549,559,569,584,668,688,708,731,790,830,843,909,1003,1005,1136,1155,1166,1193,1200,1237,1272,1386,1416,1448,1503,1514,1608,1612,1656,1712,1725,1759,1778,1799,1804,1807,1833,1886,1939,1958,1959,1994,1997,2021,2049,2089,2152,2155,2165,2180,2200,2224,2236,2265,2321,2340,2377,2382,2457,2472,2476,2501,2503,2539,2563,2566,2594,2605,2612,2618,2637,2641,2644,2680,2808,2836,2888,2958,2989,3006
p40-53|3008|14|10,52,73,82,135,138,140,213,218,222,268,315,345,384,403,440,446,480,493,505,513,563,589,622,647,685,712,717,733,754,801,869,894,904,937,1029,1038,1079,1095,1127,1262,1274,1301,1305,1313,1314,1405,1412,1429,1457,1469,1523,1545,1589,1595,1610,1630,1635,1660,1664,1678,1718,1731,1743,1752,1787,1798,1850,1876,1878,2062,2094,2129,2229,2302,2345,2449,2480,2576,2579,2603,2664,2705,2715,2719,2741,2779,2782,2837,2883,2943,2979
p40-53|3008|15|47,53,72,96,98,114,185,207,217,234,239,278,282,308,323,350,380,416,442,467,547,677,690,730,749,753,759,791,810,819,856,870,905,938,954,975,1012,1063,1099,1142,1154,1213,1256,1286,1318,1322,1341,1354,1357,1372,1380,1442,1480,1554,1560,1604,1638,1706,1715,1763,1831,1877,1882,1888,1903,1937,1949,1974,1987,2011,2032,2034,2045,2075,2098,2108,2161,2264,2284,2307,2393,2421,2517,2522,2526,2549,2613,2628,2633,2678,2685,2707,2710,2765,2770,2889,2898,2917,2921,2961
p40-53|3008|16|17,22,31,94,99,106,170,188,204,215,226,246,262,316,329,336,359,398,423,502,540,556,566,592,639,662,676,710,780,813,860,897,943,955,960,1001,1047,1049,1074,1082,1102,1129,1147,1160,1219,1240,1259,1268,1273,1310,1332,1375,1402,1417,1434,1440,1446,1465,1488,1495,1507,1527,1594,1643,1652,1668,1677,1709,1724,1730,1741,1761,1814,1889,1925,1952,1965,1993,2029,2084,2147,2174,2222,2234,2255,2266,2272,2381,2385,2430,2435,2450,2514,2546,2588,2615,2648,2671,2732,2760,2783,2810,2926,2929,2941,2953,2957,3002
p40-53|3008|17|38,41,54,57,112,115,182,225,240,275,285,298,305,351,362,389,413,468,470,517,543,601,643,648,665,706,726,743,757,824,859,886,891,907,942,949,956,964,974,987,1111,1117,1182,1197,1199,1231,1233,1249,1297,1351,1368,1406,1421,1435,1478,1494,1588,1649,1655,1662,1682,1740,1748,1772,1793,1812,1836,1849,1866,1887,1907,1957,1970,1976,1991,2007,2046,2051,2060,2158,2167,2189,2208,2286,2291,2305,2318,2361,2375,2428,2461,2481,2493,2542,2550,2562,2583,2611,2687,2724,2730,2736,2771,2785,2804,2859,2868,2951,2963
p40-53|3008|18|16,28,40,69,85,89,105,121,137,162,354,373,379,387,391,419,433,450,475,492,524,608,613,680,682,696,774,779,823,880,915,919,941,953,966,976,990,1019,1060,1064,1134,1141,1143,1146,1180,1186,1206,1220,1267,1284,1311,1356,1385,1462,1463,1564,1575,1628,1634,1648,1670,1691,1703,1704,1708,1719,1766,1782,1784,1794,1800,1910,1915,1917,1941,1963,1969,1986,1995,2028,2056,2101,2118,2144,2181,2277,2326,2379,2388,2409,2439,2452,2455,2510,2545,2592,2632,2635,2694,2754,2777,2805,2852,2856,2865,2872,2896,2899,2919,2940,2956
p40-53|3008|19|2,25,59,68,144,180,186,236,263,335,366,390,396,405,415,469,507,561,565,574,740,745,756,789,901,923,927,934,1007,1026,1032,1119,1175,1250,1292,1298,1315,1320,1345,1381,1399,1426,1433,1436,1471,1501,1516,1525,1609,1614,1651,1690,1785,1840,1857,1883,1960,2006,2069,2103,2126,2186,2196,2235,2240,2275,2278,2356,2358,2362,2365,2370,2420,2426,2433,2446,2484,2487,2498,2512,2516,2551,2555,2568,2614,2659,2667,2688,2693,2704,2744,2796,2809,2835,2854,2864,2892,2936,2952,2955,2997
p40-53|3008|20|20,77,80,113,125,129,131,133,136,152,168,194,197,247,339,342,352,368,374,427,430,447,482,528,538,541,551,555,562,564,579,737,746,795,903,992,995,997,1042,1072,1077,1104,1114,1128,1140,1234,1247,1253,1294,1325,1348,1382,1437,1445,1450,1452,1476,1521,1547,1617,1629,1633,1689,1747,1773,1818,1848,1856,1868,1898,1954,1964,1989,2009,2081,2100,2149,2182,2260,2262,2288,2293,2324,2336,2406,2412,2460,2479,2521,2529,2557,2564,2595,2602,2714,2738,2747,2773,2787,2878,2945,2980
p40-53|3008|21|18,74,84,100,119,200,250,266,288,328,332,385,445,453,523,545,581,630,638,650,694,704,739,771,885,912,1006,1024,1028,1033,1036,1069,1075,1094,1169,1246,1258,1299,1312,1327,1347,1358,1374,1485,1513,1592,1607,1615,1623,1637,1647,1661,1746,1769,1821,1829,1855,1953,2003,2010,2035,2038,2055,2057,2079,2088,2104,2143,2159,2188,2190,2192,2232,2241,2249,2304,2317,2328,2397,2417,2432,2519,2524,2536,2569,2619,2643,2652,2661,2668,2686,2703,2716,2723,2725,2749,2816,2867,2902,2904,2909,2992
p40-53|3008|22|33,45,48,51,65,111,158,167,192,209,219,273,300,303,306,317,320,399,435,462,486,499,500,586,599,671,728,798,832,839,849,853,862,940,962,971,972,980,986,1000,1004,1021,1040,1057,1070,1093,1124,1132,1144,1188,1192,1201,1202,1223,1254,1261,1278,1287,1326,1342,1362,1373,1396,1398,1401,1492,1500,1518,1539,1541,1572,1658,1683,1751,1767,1779,1796,1810,1911,1924,2004,2052,2110,2168,2178,2184,2197,2206,2213,2248,2287,2289,2303,2327,2342,2383,2386,2399,2413,2465,2468,2515,2525,2530,2537,2573,2581,2586,2665,2718,2720,2748,2762,2766,2800,2824,2842,2851,2881,2927,2930
p40-53|3008|23|5,29,78,116,130,172,195,224,237,241,243,261,310,343,496,504,567,598,610,649,663,693,698,767,804,841,845,861,888,924,1030,1090,1122,1133,1178,1187,1191,1227,1321,1363,1366,1384,1451,1474,1483,1511,1570,1579,1600,1613,1618,1622,1663,1681,1722,1754,1806,1819,1871,1932,1956,1988,1992,2044,2067,2156,2220,2237,2282,2298,2308,2310,2341,2403,2448,2473,2491,2511,2518,2523,2528,2580,2596,2624,2684,2845,2850,2866,2935,2939,2944,2954,2972,2990,3000
p40-53|3008|24|8,26,104,107,156,233,249,258,274,290,295,313,344,347,356,378,441,484,494,522,534,546,578,606,655,686,705,713,792,876,879,900,906,947,1035,1067,1108,1125,1131,1149,1159,1185,1196,1205,1239,1281,1285,1290,1306,1346,1349,1365,1390,1410,1414,1432,1458,1466,1509,1512,1562,1567,1650,1653,1659,1672,1688,1695,1699,1760,1764,1768,1825,1843,1940,1962,1973,2005,2043,2133,2135,2154,2172,2226,2256,2259,2263,2267,2290,2319,2338,2352,2405,2424,2442,2445,2456,2466,2500,2506,2513,2535,2548,2570,2608,2610,2679,2682,2708,2774,2901,2975,2984
p40-53|3008|25|6,37,70,128,132,155,190,267,289,381,388,432,459,477,515,548,560,597,609,627,642,758,765,775,788,803,829,855,857,881,890,896,910,917,925,978,982,993,1002,1023,1045,1120,1121,1145,1151,1153,1161,1168,1212,1216,1218,1304,1317,1387,1403,1491,1497,1544,1578,1596,1603,1632,1694,1735,1762,1770,1835,1838,1862,1881,1890,1906,1920,1926,1934,1967,1978,2002,2030,2036,2039,2053,2077,2136,2183,2242,2261,2314,2384,2395,2422,2437,2490,2495,2533,2556,2578,2606,2609,2616,2636,2683,2702,2727,2772,2812,2830,2832,2848,2891,2915,2922,2947,2978
p40-53|3008|26|3,11,58,95,110,120,126,160,235,238,293,302,338,340,364,386,400,425,437,443,451,527,531,603,620,634,657,720,732,796,858,873,930,970,994,1011,1034,1054,1058,1065,1092,1118,1138,1167,1170,1208,1211,1224,1248,1283,1309,1419,1467,1479,1481,1484,1546,1555,1558,1585,1619,1631,1644,1671,1705,1726,1771,1827,1851,1914,1943,1980,1998,2016,2033,2059,2061,2096,2111,2231,2238,2246,2279,2294,2297,2369,2404,2436,2467,2538,2540,2553,2577,2601,2634,2657,2713,2733,2734,2737,2753,2755,2769,2803,2827,2833,2870,2876,2884,2916,2923
p40-53|3008|27|91,151,184,196,228,230,284,294,377,409,438,587,605,607,619,629,645,670,681,683,700,727,729,762,781,793,806,831,865,878,887,931,958,1015,1046,1068,1073,1080,1116,1158,1173,1229,1241,1245,1271,1291,1360,1367,1425,1459,1505,1508,1550,1602,1636,1657,1696,1739,1774,1780,1839,1859,1896,1899,1909,1913,1918,1983,2008,2020,2037,2072,2099,2128,2146,2173,2187,2202,2216,2233,2245,2280,2322,2329,2332,2376,2380,2408,2429,2443,2464,2478,2494,2502,2584,2650,2722,2759,2776,2780,2784,2847,2877,2971,2973,2983
p40-53|3008|28|14,19,35,61,75,83,174,181,227,231,272,330,333,346,365,383,457,464,626,631,664,734,736,748,751,768,863,867,868,889,892,921,935,1050,1081,1091,1164,1255,1302,1344,1352,1441,1486,1504,1519,1534,1569,1674,1685,1723,1728,1737,1790,1852,1863,1867,1930,1948,1985,2054,2058,2083,2092,2112,2119,2171,2193,2199,2296,2312,2348,2354,2425,2459,2509,2552,2593,2604,2623,2630,2669,2695,2711,2717,2721,2735,2751,2767,2791,2797,2806,2831,2882,2924,2982
p54-55|308|0|41,65,195,247,257,273
p54-55|308|1|13,43,58,69,79,128,143,154,252,261,304
p54-55|308|2|5,21,46,96,166,175,225,245,290,291,294
p54-55|308|3|32,37,40,57,70,87,134,161,202,206,223
p54-55|308|4|56,97,123,178,181,197,229,254
p54-55|308|5|27,50,53,67,83,142,173,193,213,251,262,277,296,300
p54-55|308|6|31,76,99,103,136,155,156,160,194,222,230,243,283,285
p54-55|308|7|14,23,39,61,84,138,192,201,236,253
p54-55|308|8|25,62,77,131,146,205,210,264,275
p54-55|308|9|51,126,148,159
p54-55|308|10|7,26,34,74,95,116,214,235,259,282,298,307
p54-55|308|11|45,47,68,71,80,107,125,133,217,303
p54-55|308|12|94,147,158,170,179,203,242,267,276,278,289
p54-55|308|13|11,29,88,93,106,132,149,180,188,263,272
p54-55|308|14|6,59,81,101,129,139,184,191,216,226,239,258,284,301
