# file-name | number of interrupts | score | interrupt-rune (index) | key length | interrupts (starting with index 1 for first occurrence)
p40-53|20|1.17100|23|13|1,6,8,9,10,13,15,16,17,19,20
p40-53|20|1.14262|23|14|1,3,10,12,16,18,20
p40-53|20|1.15780|23|15|2,3,5,6,8,9,10,16,18,19
p40-53|20|1.19995|23|16|1,3,10,11,12,13,14,17,18,20
p40-53|20|1.19064|23|17|2,9,11,12,13,14,15,16,17,18,20
p40-53|20|1.19064|23|17|2,9,10,12,13,14,15,16,17,18,20
p40-53|20|1.18888|23|18|1,4,7,8,16,17,19,20
p40-53|20|1.15677|23|19|1,2,3,5,6,8,9,11,12,13,14,19,20
p40-53|20|1.22233|23|20|1,2,4,5,6,7,9,10,11,12,13,14,15
p40-53|20|1.24787|23|21|1,2,4,9,11,15,16,19
p40-53|20|1.17381|23|22|1,2,3,4,5,6,7,8,9,11,15,20
p40-53|20|1.27548|23|23|5,6,13,15,16,17,19
p40-53|20|1.19727|23|24|1,4,5,6,7,9,11,13,15,17,18
p40-53|20|1.22121|23|25|1,2,3,15,16,18,19
p40-53|20|1.26067|23|26|3,5,8,9,11,14,15,16,17,19,20
p40-53|20|1.23441|23|27|1,3,4,5,6,9,11,15,17,18,20
p40-53|20|1.22505|23|28|3,4,5,6,7,9,10,11,12,13,14,15,20
p40-53|20|1.20139|23|29|2,5,7,8,9,10,11,12,14,15,17,18
p40-53|20|1.25876|23|30|1,4,5,6,7,9,10,14,15,17,20
p40-53|20|1.25177|23|31|1,2,3,4,5,8,9,10,11,17,18,19
p40-53|20|1.30850|23|32|6,9,10,11,12,13,19
p54-55|13|1.01716|23|1|1,2,3,4,5,6,7,8,9,10,11,12,13
p54-55|13|1.08990|23|2|1,2,3,4,6,9,10,12,13
p54-55|13|1.08774|23|3|1,2,3,7,8,9,10,13
p54-55|13|1.15972|23|4|1,2,4,5,11,12,13
p54-55|13|1.18068|23|5|3,4,5,6,7,8,10,11,12
p54-55|13|1.17277|23|6|1,2,3,7,8,11,13
p54-55|13|1.20995|23|7|2,6,9,10,13
p54-55|13|1.25216|23|8|1,2,4,5,11
p54-55|13|1.18069|23|9|2,6,10,11,12
p54-55|13|1.18762|23|10|1,3,4,5,6,7,9,10,11,12,13
p54-55|13|1.14650|23|11|1,2,4,9,10,11,12
p54-55|13|1.19408|23|12|1,4,6,12,13
p54-55|13|1.31377|23|13|1,2,3,4,6,7,13
p54-55|13|1.28142|23|14|2,6,9,10,12,13
p54-55|13|1.23704|23|15|1,2,5,8,9,13
p54-55|13|1.40286|23|16|1,3,4,5,6,12,13
p54-55|13|1.30450|23|17|2,4,6,7,8,10,13
p54-55|13|1.29047|23|18|3,6,8,11,12,13
p54-55|13|1.35370|23|19|1,5,6,7,10
p54-55|13|1.35370|23|19|1,5,6,7,9
p54-55|13|1.39264|23|20|1,3,4,5,6,7,9,10,11,12,13
p54-55|13|1.55699|23|21|6,9,11,12
p54-55|13|1.22161|23|22|1,4,6,8,9,12
p54-55|13|1.33477|23|23|3,6,7,8,9,10,11,13
p54-55|13|1.40409|23|24|1,5,6,12,13
p54-55|13|1.56424|23|25|4,5,6,8,10,11,12,13
p54-55|13|1.56424|23|25|4,5,6,8,9,11,12,13
p54-55|13|1.43986|23|26|7,8,9,10,11
p54-55|13|1.30842|23|27|3,6,8,11,12
p54-55|13|1.28889|23|28|2,7,9,10,12,13
p54-55|13|1.33939|23|29|1,3,4,5,7,11,12,13
p54-55|13|1.45098|23|30|1,2,6,8,10
p54-55|13|1.45098|23|30|1,2,6,8,9
p54-55|13|1.36165|23|31|1,6,7,8,9,10,11,12
p54-55|13|1.61615|23|32|1,3,9
p0-2|19|1.02234|24|1|1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
p0-2|19|1.05557|24|2|3,4,5,6,7,8,9,10,11,13,15,18,19
p0-2|19|1.06185|24|3|1,2,3,4,5,6,9,10,12,13,14,16,17,18,19
p0-2|19|1.07841|24|4|1,3,4,5,6,9,10,11,12,13,14,15,16,17,18,19
p0-2|19|1.09153|24|5|1,2,4,5,7,10,13,15,16,18,19
p0-2|19|1.09664|24|6|5,6,7,8,9,10,11,13,15
p0-2|19|1.11927|24|7|1,2,3,5,7,8,9,12,13,14,16,17,19
p0-2|19|1.11982|24|8|1,2,3,4,5,6,9,10,11,12,13,14,15
p0-2|19|1.11237|24|9|1,6,10,12,13,14
p0-2|19|1.09844|24|10|1,2,4,6,7,10,12,13,14,17,18,19
p0-2|19|1.14285|24|11|1,2,3,4,5,9,10,11,12,13,15,18,19
p0-2|19|1.18456|24|12|3,4,5,6,9,10,16,17,18,19
p0-2|19|1.11345|24|13|1,2,3,5,8,17
p0-2|19|1.15981|24|14|1,2,3,4,5,10,11,13,14
p0-2|19|1.13448|24|15|1,2,4,5,6,8,13,15,16,17,18,19
p0-2|19|1.11667|24|16|1,2,3,4,5,6,9,10,11,12,13,14,15
p0-2|19|1.19877|24|17|1,2,3,4,6,7,8,9,10,11,12,13,16,17,18,19
p0-2|19|1.14811|24|18|3,4,5,6,7,8,10,12,13,16,19
p0-2|19|1.17145|24|19|4,5,6,7,9,14,15,16,17,18,19
p0-2|19|1.13618|24|20|1,2,4,6,7,9,11,16
p0-2|19|1.19141|24|21|1,2,3,4,5,6,7,8,10,12,13,15,17,18,19
p0-2|19|1.17080|24|22|1,2,3,4,5,6,9,12,13,14,15,18,19
p0-2|19|1.16105|24|23|1,3,4,9,10,13,15,17,19
p0-2|19|1.18862|24|24|3,4,5,6,9,10,16,17
p0-2|19|1.20328|24|25|2,3,4,6,9,10,12,13,14,17
p0-2|19|1.15579|24|26|3,4,8,12,16
p0-2|19|1.18974|24|27|2,4,5,7,8,9,10,11,14,15,16,17,18,19
p0-2|19|1.20143|24|28|1,2,3,4,5,8,9,10,12,13,14,18,19
p0-2|19|1.20130|24|29|2,4,5,6,7,8,9,10,11,12,13,14,15,19
p0-2|19|1.15930|24|30|1,2,4,5,7,9,11,16,18
p0-2|19|1.15930|24|30|1,2,4,5,6,9,11,16,18
p0-2|19|1.18630|24|31|7,8,9,10,11,14,16,17,18
p0-2|19|1.19537|24|32|2,5,6,7,8,9,10,11,13,14,15,16,17,18,19
p3-7|20|1.03107|24|1|1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
p3-7|20|1.06842|24|2|1,4,5,6,7,9,10,14,16,19,20
p3-7|20|1.08032|24|3|2,3,4,5,9,10,11,15,17,19
p3-7|20|1.10341|24|4|1,2,3,4,7,8,9,12,13,14,15,16,18,19
p3-7|20|1.10116|24|5|1,6,7,9,14,15,16,17,19
p3-7|20|1.11905|24|6|1,2,3,4,7,8,10,14,15,18
p3-7|20|1.09974|24|7|2,5,6,8,9,15,20
p3-7|20|1.12131|24|8|1,3,5,6,7,8,9,14,15,16,17,18,19
p3-7|20|1.14133|24|9|2,3,4,5,8,10,11,14,18,19
p3-7|20|1.09834|24|10|2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,20
p3-7|20|1.15149|24|11|1,3,4,5,6,8,9,10,11,13,15,16,17,18,19
p3-7|20|1.19515|24|12|1,2,3,4,7,8,10,14,15,19
p3-7|20|1.17544|24|13|4,5,6,7,9,10,11,12,13,15,16,17,18,19
p3-7|20|1.15766|24|14|1,4,5,6,7,8,10,18
p3-7|20|1.20874|24|15|1,5,6,7,8,9,10,11,12,18,19,20
p3-7|20|1.18605|24|16|1,4,5,6,8,9,10,14,16,17,18,19
p3-7|20|1.16150|24|17|2,7,13,15,16,17,19
p3-7|20|1.16528|24|18|3,7,10,11,14,16,17,18,19,20
p3-7|20|1.16647|24|19|1,4,5,6,8,9,11,12,13,14,15,18,19
p3-7|20|1.19653|24|20|4,7,8,11,12,13,14,15,16,18,19
p3-7|20|1.16957|24|21|1,2,3,5,6,7,8,12,18,20
p3-7|20|1.27911|24|22|1,2,4,5,6,8,9,10,11,12,14,18,19,20
p3-7|20|1.25286|24|23|6,10,12,13,14,16,18
p3-7|20|1.25121|24|24|2,3,5,6,7,8,10,16,17,19,20
p3-7|20|1.16482|24|25|1,2,3,4,5,6,7,8,9,10,14,17,18,20
p3-7|20|1.24817|24|26|1,2,3,4,7,8,10,12,13,14,16,19,20
p3-7|20|1.24817|24|26|1,2,3,4,7,8,10,12,13,14,16,18,20
p3-7|20|1.19582|24|27|1,3,4,6,8,9,10,11,12,13,14,15,16,17,18,19
p3-7|20|1.24290|24|28|1,2,4,5,6,7,8,10,20
p3-7|20|1.18553|24|29|3,4,5,6,7,11,16,17,19
p3-7|20|1.22791|24|30|2,3,4,5,9,10,11,12,13,14,20
p3-7|20|1.22643|24|31|1,7,9,10,11,12,13,16,19,20
p3-7|20|1.25162|24|32|3,4,5,6,8,9,10,14,16,17,18,19,20
p8-14|20|1.02887|24|1|1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
p8-14|20|1.06621|24|2|1,3,4,5,6,7,8,9,11,12,13,14,15,16,17,18,19
p8-14|20|1.05946|24|3|1,2,3,6,11,12,14,15,16,17,18,19,20
p8-14|20|1.06558|24|4|1,3,6,7,11,12,13,14,15,16,19
p8-14|20|1.07989|24|5|3,5,6,7,9,10,11,13,14,16,18,20
p8-14|20|1.07989|24|5|3,5,6,7,8,10,11,13,14,16,19,20
p8-14|20|1.09340|24|6|1,2,3,5,6,7,8,9,10,13,14,16,17,18,19
p8-14|20|1.14816|24|7|1,2,4,6,7,9,10,12,16,18
p8-14|20|1.09258|24|8|3,6,7,15,16,19
p8-14|20|1.10539|24|9|1,2,6,7,9,10,11,12,13,14,16,17,18,19,20
p8-14|20|1.11897|24|10|2,6,12,14,16,18,20
p8-14|20|1.11897|24|10|2,6,9,14,16,17,20
p8-14|20|1.18638|24|11|1,2,3,4,7,9,10,11,12,13,14,16,17,18,19,20
p8-14|20|1.13401|24|12|1,2,3,4,6,7,15,16,19
p8-14|20|1.12153|24|13|1,2,5,7,9,10,11,14,15,18,20
p8-14|20|1.12153|24|13|1,2,5,7,9,10,11,14,15,17,20
p8-14|20|1.19488|24|14|1,2,3,5,8,9,10,13,16,19
p8-14|20|1.20240|24|15|1,2,5,6,7,8,11,12,13,14,16,18,20
p8-14|20|1.11770|24|16|3,6,7,15,16,20
p8-14|20|1.12187|24|17|1,2,6,7,8,9,10,11,12,13,14,15,16,17,19,20
p8-14|20|1.16637|24|18|1,2,3,7,9,10,13,18,19
p8-14|20|1.18678|24|19|4,5,8,9,10,11,12,14,17,18,19,20
p8-14|20|1.23607|24|20|2,5,6,7,8,9,15,16
p8-14|20|1.18628|24|21|2,3,4,6,7,8,11,13,14,17
p8-14|20|1.24017|24|22|3,4,5,6,8,9,10,11,12,13,14
p8-14|20|1.14245|24|23|1,3,4,5,6,8,16,17,18
p8-14|20|1.23513|24|24|1,2,3,4,6,7,15,16,19
p8-14|20|1.14400|24|25|2,3,10,12,13,14,16
p8-14|20|1.20879|24|26|3,10,11,12,13,14,16,18,20
p8-14|20|1.19420|24|27|4,6,7
p8-14|20|1.25470|24|28|1,2,3,5,8,9,10,13,19
p8-14|20|1.21288|24|29|1,2,3,5,6,7,10,11,12,15,17,19,20
p8-14|20|1.29013|24|30|1,2,5,6,7,9,11,12,13,14,16,18,20
p8-14|20|1.29013|24|30|1,2,5,6,7,8,11,12,13,14,16,18,20
p8-14|20|1.28785|24|31|3,4,5,8,9,10,11,12,13,14,15,16
p8-14|20|1.19490|24|32|1,3,6,7,8,9,15,16,17,18,19
p15-22|20|1.03392|24|1|1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
p15-22|20|1.07693|24|2|1,3,4,5,8,10,12,14,15,17,18,19,20
p15-22|20|1.11879|24|3|2,3,4,5,6,7,10,11,12,15,16,17,19
p15-22|20|1.12542|24|4|3,10,11,12,13,15,16,17,18,19,20
p15-22|20|1.18691|24|5|1,13,17,18,19,20
p15-22|20|1.18691|24|5|1,12,15,16,19,20
p15-22|20|1.15652|24|6|2,3,8,9,16,17,20
p15-22|20|1.23379|24|7|1,2,3,4,7,8,9,10,11,12,13,16,17,19
p15-22|20|1.17583|24|8|5,8,10,15,18,19,20
p15-22|20|1.18334|24|9|1,2,4,5,8,9,10,12,13,14,15,16,17,18,19,20
p15-22|20|1.18178|24|10|1,2,12,15,16,19,20
p15-22|20|1.24638|24|11|1,2,3,4,6,7,8,9,10,11,12,13,15,17,19
p15-22|20|1.25742|24|12|1,3,8,9,14,17,20
p15-22|20|1.26734|24|13|1,2,5,11,12,13,15,16
p15-22|20|1.28705|24|14|1,2,8,9,13,15,18,19
p15-22|20|1.29778|24|15|2,3,4,5,6,7,8,10,13,19,20
p15-22|20|1.21048|24|16|1,3,8,10,15,17
p15-22|20|1.24515|24|17|1,3,7,8,9,10,11,12,13,15,19
p15-22|20|1.25088|24|18|1,3,8,9,14,15,16,17,19,20
p15-22|20|1.32421|24|19|2,3,6,7,8,9,17,18,19,20
p15-22|20|1.28379|24|20|1,2,12,13,15,18,20
p15-22|20|1.35286|24|21|2,3,4,8,9,13,16,18,19
p15-22|20|1.30166|24|22|2,3,5,6,8,11,12,14,16,17,20
p15-22|20|1.30166|24|22|2,3,5,6,8,11,12,14,16,17,19
p15-22|20|1.30166|24|22|1,3,5,6,8,11,12,14,16,17,19
p15-22|20|1.39802|24|23|2,3,4,5,6,7,8,16,17,18
p15-22|20|1.35714|24|24|1,5,8,9,10,11,12,13,14,16,17,18,19
p15-22|20|1.31827|24|25|1,2,4,5,6,7,11,12,13,17,18,20
p15-22|20|1.43342|24|26|3,4,6,7,11,12,13,15,18
p15-22|20|1.43342|24|26|1,3,4,6,7,11,12,13,15,18
p15-22|20|1.26256|24|27|2,3,5,9,13,14,15,18
p15-22|20|1.34338|24|28|1,4,8,9,13,15,18,19,20
p15-22|20|1.37976|24|29|1,4,5,7,8,9,10,11,12,15,16,18,20
p15-22|20|1.32456|24|30|2,7,8,10,11,12,13,17,18
p15-22|20|1.36999|24|31|1,2,3,4,5,7,8,9,11,20
p15-22|20|1.36999|24|31|1,2,3,4,5,7,8,9,11,19
p15-22|20|1.29630|24|32|2,4,5,7,8,9,10,11,12,14,15,16,17,18
p15-22|20|1.29630|24|32|1,2,5,7,8,9,10,11,12,13,14,15,17,18
p23-26|20|1.01960|24|1|1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
p23-26|20|1.04374|24|2|1,3,4,5,6,8,10,11,12,13,14,15,16,17,19
p23-26|20|1.08891|24|3|2,3,4,6,9,10,13,14,16,18,20
p23-26|20|1.07662|24|4|5,10,11,12,13,15,18,19
p23-26|20|1.11469|24|5|1,2,3,4,5,7,9,10,12,13,14,15,19,20
p23-26|20|1.14083|24|6|1,2,3,4,5,7,8,12,13,14,16,17,18,19,20
p23-26|20|1.12630|24|7|1,2,5,7,10,12,14,15,18,20
p23-26|20|1.13128|24|8|1,2,6,8,9,11,12,15,16,19,20
p23-26|20|1.13128|24|8|1,2,6,8,9,11,12,15,16,17,20
p23-26|20|1.14055|24|9|1,3,5,8,9,10,11,13,16,17,18,19
p23-26|20|1.15919|24|10|2,4,5,10,14,17,20
p23-26|20|1.15358|24|11|2,5,7,8,9,11,12,13,14,16,18,19,20
p23-26|20|1.19181|24|12|1,2,3,4,5,7,8,12,13,14,16,17,18,19,20
p23-26|20|1.14531|24|13|1,3,5,6,7,10,11,13,14,15,16,17,18,19
p23-26|20|1.22342|24|14|1,2,3,4,5,6,9,10,11,12,13,14,17,19
p23-26|20|1.24593|24|15|1,2,3,5,6,7,9,13,17,18,19,20
p23-26|20|1.20429|24|16|1,2,3,12,17,18,20
p23-26|20|1.25878|24|17|1,4,6,7,8,9,10,11,12,13,14,17,18,19,20
p23-26|20|1.19683|24|18|5,6,8,12,14,16,17,18,19,20
p23-26|20|1.27193|24|19|1,2,4,5,8,9,10,11,12,13,15,16,17,19,20
p23-26|20|1.23105|24|20|1,2,5,6,7,8,10
p23-26|20|1.18833|24|21|2,3,4,5,7,10,12,14,15,17,20
p23-26|20|1.18833|24|21|2,3,4,5,7,9,12,14,15,17,20
p23-26|20|1.20547|24|22|2,3,4,5,7,9,10,13,14,15,16,17,19
p23-26|20|1.25921|24|23|1,2,3,4,5,7,8,9,11,17,18,20
p23-26|20|1.24472|24|24|13,14,16,18
p23-26|20|1.29458|24|25|1,4,6,8,9,11,13,14,16,17,19
p23-26|20|1.26578|24|26|1,3,9,10,11,12,15,16,17,19
p23-26|20|1.26062|24|27|2,3,7,8,13,16,19,20
p23-26|20|1.31917|24|28|5,6,8,9,10,12,13,14,17,19
p23-26|20|1.28793|24|29|1,5,7,8,9,11,15,20
p23-26|20|1.32443|24|30|1,2,4,5,10,11,12,13,14,15,17
p23-26|20|1.32443|24|30|1,2,4,5,9,11,12,13,14,15,17
p23-26|20|1.32443|24|30|1,2,3,5,10,11,12,13,14,15,17
p23-26|20|1.28782|24|31|1,5,6,8,9,10,11,12,13,14,16,18,19
p23-26|20|1.33938|24|32|1,4,7,8,9,10,13,17,18
p27-32|20|1.03252|24|1|1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
p27-32|20|1.14109|24|2|1,2,3,5,6,7,8,9,10,11,12,15,16,17,18,19,20
p27-32|20|1.08450|24|3|1,2,3,4,6,9,10,11,12,13,14,15,18,19
p27-32|20|1.18056|24|4|1,2,4,5,6,7,8,9,10,15,16,17,18,19,20
p27-32|20|1.11466|24|5|1,2,3,4,5,6,7,8,9,12,14,16,17,18,19,20
p27-32|20|1.22516|24|6|1,2,3,4,6,9,10,11,12,13,14,15,16,17,18,19,20
p27-32|20|1.12634|24|7|1,6,15,18,19,20
p27-32|20|1.18010|24|8|1,2,3,5,6,7,8,9,10,15,16,17,18,19,20
p27-32|20|1.15349|24|9|1,3,4,5,7,8,9,10,11,12,13,14,15,16,17,18,19,20
p27-32|20|1.21946|24|10|1,5,6,7,8,9,10,15,18,19,20
p27-32|20|1.16001|24|11|1,2,4,13,14,15,16,18
p27-32|20|1.26055|24|12|3,4,8,9,10,11,12,15,18,19,20
p27-32|20|1.29978|24|13|1,3,4,5,11,12,13,14,15,16,17,18
p27-32|20|1.22492|24|14|1,3,4,5,6,7,8,9,10,15,18,19,20
p27-32|20|1.15081|24|15|1,2,3,4,7,8,10,12,14,16,17
p27-32|20|1.28508|24|16|1,2,3,4,7,8,9,11,13,18,20
p27-32|20|1.21849|24|17|1,5,9,10,11,15,16,17,18,19
p27-32|20|1.21849|24|17|1,5,8,10,11,15,16,17,18,19
p27-32|20|1.30909|24|18|1,2,3,4,6,9,10,11,12,13,14,15,16,18,20
p27-32|20|1.35020|24|19|2,3,4,5,7,8,11,12,15,17,18,20
p27-32|20|1.29891|24|20|1,4,5,6,7,8,9,13,14,16,20
p27-32|20|1.19401|24|21|1,6,12,18,19
p27-32|20|1.25712|24|22|2,3,4,6,7,8,9,10,11,12,14,15,17,18,19,20
p27-32|20|1.30732|24|23|1,3,4,5,6,7,8,9,10,11,13,15,16,18,19
p27-32|20|1.34249|24|24|1,2,3,4,6,9,10,11,12,19,20
p27-32|20|1.34249|24|24|1,2,3,4,6,8,10,11,12,19,20
p27-32|20|1.30585|24|25|4,5,6,9,11,12,14,15,16,17,18,19
p27-32|20|1.30585|24|25|4,5,6,8,11,12,14,15,16,17,18,19
p27-32|20|1.37821|24|26|3,4,10,11,12,13,14,16,17,18,20
p27-32|20|1.26362|24|27|1,2,3,4,5,6,7,8,9,10,11,12,13,14,17,18,19
p27-32|20|1.28872|24|28|1,3,4,5,6,7,8,9,10,15,18,19,20
p27-32|20|1.31422|24|29|3,4,5,6,10,15,16,17,19
p27-32|20|1.33675|24|30|1,2,3,4,5,10,11,12,13,14,15,16,17,18,19,20
p27-32|20|1.30188|24|31|5,7,9,12,16,17,19,20
p27-32|20|1.35722|24|32|1,2,3,4,7,8,9,11,13,18,20
p33-39|20|1.01532|24|1|1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
p33-39|20|1.05901|24|2|1,2,4,5,7,9,10,11,14,15,16,18,19,20
p33-39|20|1.08708|24|3|1,3,4,5,8,12,18,19,20
p33-39|20|1.10190|24|4|1,3,4,5,7,10,13,14,15,18,20
p33-39|20|1.10190|24|4|1,3,4,5,7,10,13,14,15,18,19
p33-39|20|1.14522|24|5|1,2,4,5,8,11,14,15,16,19,20
p33-39|20|1.17462|24|6|1,3,4,5,7,8,9,11,14,18,19,20
p33-39|20|1.16120|24|7|1,3,8,9,10,12,15,16,17,19,20
p33-39|20|1.17841|24|8|1,4,5,7,10,13,14,15,16,17,18,19,20
p33-39|20|1.21657|24|9|1,2,3,4,5,6,11,15,17
p33-39|20|1.18636|24|10|1,2,4,5,8,11,14,15,16,18,19,20
p33-39|20|1.14901|24|11|1,2,3,4,5,9,10,11,12,14,15,17,18,20
p33-39|20|1.14901|24|11|1,2,3,4,5,9,10,11,12,14,15,17,18,19
p33-39|20|1.16818|24|12|1,2,3,4,5,6,9,11,14,15,16,19,20
p33-39|20|1.16818|24|12|1,2,3,4,5,6,8,11,14,15,16,19,20
p33-39|20|1.20203|24|13|1,3,5,7,11,12,14,16,18,19,20
p33-39|20|1.26554|24|14|1,2,11,12,15,16,17,18,19,20
p33-39|20|1.23613|24|15|3,4,5,6,7,8,9,11,14,15,16,19,20
p33-39|20|1.35152|24|16|1,2,3,6,10,12,13,14,15,16,17,18,19,20
p33-39|20|1.24009|24|17|1,2,5,6,7,8,9,10,11,13,16,17,18
p33-39|20|1.24009|24|17|1,2,5,6,7,8,9,10,11,13,15,17,18
p33-39|20|1.33764|24|18|2,3,4,5,6,12,14,20
p33-39|20|1.33764|24|18|2,3,4,5,6,12,14,19
p33-39|20|1.30777|24|19|2,3,5,6,7,8,9,10,14,16,17,19,20
p33-39|20|1.25323|24|20|1,2,4,5,10,11,14,15,16,19,20
p33-39|20|1.28112|24|21|1,5,7,8,9,10,11,13,14,15,16,18,19,20
p33-39|20|1.25343|24|22|1,2,3,4,5,9,10,11,12,15,16,17,18,19,20
p33-39|20|1.25343|24|22|1,2,3,4,5,8,10,11,12,15,16,17,18,19,20
p33-39|20|1.25343|24|22|1,2,3,4,5,7,10,11,12,15,16,17,18,19,20
p33-39|20|1.38316|24|23|3,6,7,12,15,16,17,18
p33-39|20|1.32705|24|24|1,2,3,4,5,6,9,12,13,17,18,19,20
p33-39|20|1.30166|24|25|1,2,6,7,8,9,10,11,13,14,15,16
p33-39|20|1.26939|24|26|1,3,5,6,11,14,15,16,20
p33-39|20|1.26939|24|26|1,3,5,6,11,14,15,16,19
p33-39|20|1.30100|24|27|2,3,4,5,6,7,9,10,11,12,15,16,18,20
p33-39|20|1.30100|24|27|2,3,4,5,6,7,9,10,11,12,15,16,18,19
p33-39|20|1.34338|24|28|1,2,11,12,15,16,17,18,19,20
p33-39|20|1.41071|24|29|1,2,3,5,6,9,10,16
p33-39|20|1.24631|24|30|2,4,5,6,7,8,9,11,14,15,16
p33-39|20|1.27335|24|31|1,2,4,5,7,14,15,17
p33-39|20|1.55822|24|32|1,2,3,13,14,15,16,17,18,19,20
p40-53|20|1.02260|24|1|1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
p40-53|20|1.07092|24|2|1,2,3,4,5,7,8,9,10,11,12,13,14,15,17,19,20
p40-53|20|1.10730|24|3|2,3,4,6,13,14,16,19,20
p40-53|20|1.12319|24|4|1,3,5,6,7,8,9,10,11,13,14,16,18
p40-53|20|1.11872|24|5|3,4,7,9,10,11,12,14,15,17,18,19,20
p40-53|20|1.17571|24|6|2,3,4,6,7,8,9,13,14,16,19,20
p40-53|20|1.17548|24|7|1,4,6,7,9,11,12,13,14,15,16,18,19,20
p40-53|20|1.19899|24|8|1,2,5,6,7,9,10,11,12,13,14,15,17
p40-53|20|1.16792|24|9|2,3,4,5,7,8,9,14,15,16,18,19,20
p40-53|20|1.14518|24|10|2,3,4,5,9,12,14,18,19,20
p40-53|20|1.19461|24|11|1,2,3,4,5,6,9,10,11,18,20
p40-53|20|1.21040|24|12|2,3,4,5,7,8,9,13,15,18,19
p40-53|20|1.20376|24|13|2,5,6,8,9,12,16,17,19
p40-53|20|1.22920|24|14|1,3,7,8,9,10,11,13,14,16,17,19,20
p40-53|20|1.18275|24|15|2,3,6,7,9,10,12,19,20
p40-53|20|1.28009|24|16|1,2,3,6,8,9,11,14,18
p40-53|20|1.17647|24|17|2,6,7,8,9,10,11,12,13,14,15,16
p40-53|20|1.25000|24|18|2,3,4,6,7,8,9,13,15,16,19,20
p40-53|20|1.23652|24|19|1,2,3,5,7,11,12,16,18,19
p40-53|20|1.26675|24|20|1,3,5,10,11,13,14,16,18
p40-53|20|1.27028|24|21|2,8,9,10,13,14,16,18,19,20
p40-53|20|1.23569|24|22|1,2,3,4,5,6,9,17,18,19,20
p40-53|20|1.34583|24|23|1,4,5,12,14,15,16,17,18,19,20
p40-53|20|1.34583|24|23|1,4,5,12,13,15,16,17,18,19,20
p40-53|20|1.30249|24|24|1,2,5,6,8,9,10,11,12,13,15,16,17
p40-53|20|1.30249|24|24|1,2,5,6,7,9,10,11,12,13,15,16,17
p40-53|20|1.33792|24|25|1,3,4,9,10,11,13,14,15,16,17,20
p40-53|20|1.34321|24|26|2,5,6,7,10,12,16,18
p40-53|20|1.31653|24|27|2,3,4,6,7,8,12,13,14,18,19,20
p40-53|20|1.21279|24|28|1,4,6,7,10,11,12,13,14,15,16,19,20
p40-53|20|1.36111|24|29|1,2,3,4,5,6,7,9,10,12,13,16,17,18,19
p40-53|20|1.26993|24|30|1,3,7,8,9,14,15,16,18,19,20
p40-53|20|1.39956|24|31|2,5,7,8,9,10,11,13,14,15,16,20
p40-53|20|1.37626|24|32|1,3,4,5,8,10,12,13,14,15,18,20
p54-55|10|1.01837|24|1|1,2,3,4,5,6,7,8,9,10
p54-55|10|1.05885|24|2|1,3,5,6,7,10
p54-55|10|1.07852|24|3|5,8,9
p54-55|10|1.13126|24|4|1,2,3,4,5,6,7,10
p54-55|10|1.08373|24|5|2,3
p54-55|10|1.11675|24|6|1,3,4,5,6,7,9
p54-55|10|1.09233|24|7|1,2,3,4,5
p54-55|10|1.22724|24|8|1,4,5,10
p54-55|10|1.22724|24|8|1,3,5,10
p54-55|10|1.15879|24|9|1,8,9,10
p54-55|10|1.04731|24|10|1,7,8
p54-55|10|1.18781|24|11|1,2,3,4,6,7,8,10
p54-55|10|1.29818|24|12|1,2,7,9
p54-55|10|1.37329|24|13|1,2,3,5,6,8
p54-55|10|1.15767|24|14|1,2
p54-55|10|1.27435|24|15|1,2,3,4,8,9
p54-55|10|1.43516|24|16|4,5,10
p54-55|10|1.21948|24|17|1,5,6,8,10
p54-55|10|1.23676|24|18|4,8,9
p54-55|10|1.39367|24|19|1,3,4,7,8,9,10
p54-55|10|1.16863|24|20|2,4,7,8,9
p54-55|10|1.25550|24|21|7,9
p54-55|10|1.25550|24|21|1,7,9
p54-55|10|1.29645|24|22|1,2,4,6,7,8,10
p54-55|10|1.26549|24|23|1,3,7,8,10
p54-55|10|1.42803|24|24|1,2,4,5,10
p54-55|10|1.32521|24|25|1,2,3,5,6,7,8,9,10
p54-55|10|1.47366|24|26|1,3,5,6,8,9
p54-55|10|1.28238|24|27|2,8,9,10
p54-55|10|1.18636|24|28|1,2,4,5,6
p54-55|10|1.28485|24|29|1,3,4,5,6,7,8,9
p54-55|10|1.28485|24|29|1,2,4,5,6,7,8,9
p54-55|10|1.34357|24|30|1,2,3,4,8,10
p54-55|10|1.27330|24|31|1,5,6,7,8
p54-55|10|1.57587|24|32|2,3,5,9
p54-55|10|1.57587|24|32|1,2,3,5,9
